Date,Brand,Product ID,Product Name,Units Sold,Unit Price,Revenue,Transaction Type,Price Level
2024-09-30,BRAND_C,P0294,215/75 R 15 BY-AT987,4,10446.0,41785.0,Sale,A
2024-09-30,BRAND_C,P0294,215/75 R 15 BY-AT987,4,10446.0,41785.0,Sale,A
2024-09-30,BRAND_C,P0300,235/75 R 15/ 6PR BY-AT987,4,12981.0,51924.0,Sale,A
2024-09-30,BRAND_C,P0300,235/75 R 15/ 6PR BY-AT987,8,10363.0,82901.0,Sale,A
2024-09-30,BRAND_C,P0300,235/75 R 15/ 6PR BY-AT987,4,12981.0,51924.0,Sale,A
2024-09-30,BRAND_C,P0302,215/45 R 17 BY-998,2,9841.0,19682.0,Sale,A
2024-09-30,BRAND_C,P0308,215/55 R 17 BY-998,4,10566.0,42265.0,Sale,A
2024-09-30,BRAND_C,P0308,215/55 R 17 BY-998,2,9555.0,19110.0,Sale,A
2024-09-30,BRAND_C,P0308,215/55 R 17 BY-998,4,9555.0,38219.0,Sale,A
2024-09-30,BRAND_C,P0308,215/55 R 17 BY-998,20,9555.0,191096.0,Sale,A
2024-09-30,BRAND_C,P0308,215/55 R 17 BY-998,4,6936.0,27746.0,Sale,A
2024-09-30,BRAND_C,P0310,225/60 R 17 BY-HT987,8,10920.0,87357.0,Sale,A
2024-09-30,BRAND_C,P0316,265/65 R 17 BY-AT987,4,16546.0,66186.0,Sale,A
2024-09-30,BRAND_C,P0316,265/65 R 17 BY-AT987,5,16546.0,82733.0,Sale,A
2024-09-30,BRAND_C,P0318,265/65 R 17 BY-HT987,4,14290.0,57161.0,Sale,A
2024-09-30,BRAND_C,P0318,265/65 R 17 BY-HT987,20,14290.0,285807.0,Sale,A
2024-09-30,BRAND_C,P0318,265/65 R 17 BY-HT987,3,14290.0,42871.0,Sale,A
2024-09-30,BRAND_C,P0320,225/55 R 18 BY-HP987,2,10349.0,20698.0,Sale,A
2024-09-30,BRAND_C,P0320,225/55 R 18 BY-HP987,4,11201.0,44804.0,Sale,A
2024-09-30,BRAND_C,P0322,235/60 R 18 BY-HP987,8,12286.0,98288.0,Sale,A
2024-09-30,BRAND_C,P0324,235/55 R 19 BY-HP987,4,13334.0,53334.0,Sale,A
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),6,32760.0,196560.0,Sale,P
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),6,35600.0,213600.0,Sale,A
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,35600.0,71200.0,Sale,A
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),7,35600.0,249200.0,Sale,A
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,31960.0,63920.0,Sale,P
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,31960.0,63920.0,Sale,P
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),6,35600.0,213600.0,Sale,A
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,35600.0,71200.0,Sale,A
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),6,32760.0,196560.0,Sale,P
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),3,35600.0,106800.0,Sale,A
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),4,31960.0,127840.0,Sale,P
2024-09-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),4,32760.0,131040.0,Sale,P
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),20,35600.0,712000.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,31960.0,63920.0,Sale,P
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,31960.0,127840.0,Sale,P
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,35600.0,71200.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),6,32760.0,196560.0,Sale,P
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,32760.0,131040.0,Sale,P
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,32760.0,65520.0,Sale,P
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,32760.0,131040.0,Sale,P
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),8,35600.0,284800.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,25164.0,100654.0,Sale,X
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),1,35600.0,35600.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,31960.0,127840.0,Sale,P
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),6,35600.0,213600.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,32760.0,65520.0,Sale,P
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),6,35600.0,213600.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,35600.0,71200.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),6,35600.0,213600.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-09-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-10-03,BRAND_A,P0075,185 R 14 C / 8PR TR100,8,11416.0,91324.0,Sale,A
2024-10-03,BRAND_A,P0079,195 R 15 C / 8PR TR06X,4,12571.0,50284.0,Sale,A
2024-10-03,BRAND_B,P0399,185 R 14 C / 8PR S-888,4,10288.0,41154.0,Sale,A
2024-10-03,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,47200.0,188800.0,Sale,A
2024-10-03,BRAND_D,P0007,295/80 R 22.5 /18 PR (CT23),6,39294.0,235764.0,Sale,A
2024-10-03,BRAND_D,P0010,295/80 R 22.5 /18 PR (CS03),20,41042.0,820840.0,Sale,A
2024-10-03,BRAND_C,P0222,145/80 R 12 BY-801,40,4090.0,163618.0,Sale,A
2024-10-03,BRAND_C,P0222,145/80 R 12 BY-801,20,4306.0,86115.0,Sale,A
2024-10-03,BRAND_C,P0222,145/80 R 12 BY-801,50,4090.0,204522.0,Sale,A
2024-10-03,BRAND_C,P0222,145/80 R 12 BY-801,40,2045.0,81809.0,Sale,U
2024-10-03,BRAND_C,P0222,145/80 R 12 BY-801,10,4532.0,45324.0,Sale,A
2024-10-03,BRAND_C,P0232,175/70 R 13 BY-801,4,6142.0,24570.0,Sale,A
2024-10-03,BRAND_C,P0232,175/70 R 13 BY-801,12,5544.0,66522.0,Sale,A
2024-10-03,BRAND_C,P0232,175/70 R 13 BY-801,4,5835.0,23341.0,Sale,A
2024-10-03,BRAND_C,P0232,175/70 R 13 BY-801,30,5544.0,166306.0,Sale,A
2024-10-03,BRAND_C,P0234,175/70 R 14 BY-801,30,5906.0,177165.0,Sale,A
2024-10-03,BRAND_C,P0236,185/70 R 13 BY-801,12,6296.0,75546.0,Sale,A
2024-10-03,BRAND_C,P0236,185/70 R 13 BY-801,4,6976.0,27902.0,Sale,A
2024-10-03,BRAND_C,P0236,185/70 R 13 BY-801,2,6627.0,13254.0,Sale,A
2024-10-03,BRAND_C,P0240,185/70 R 14 BY-801,4,7254.0,29014.0,Sale,A
2024-10-03,BRAND_C,P0240,185/70 R 14 BY-801,20,3273.0,65464.0,Sale,U
2024-10-03,BRAND_C,P0242,185/65 R 15 BY-801,4,7302.0,29206.0,Sale,A
2024-10-03,BRAND_C,P0244,195/65 R 15 BY-801,2,7536.0,15072.0,Sale,A
2024-10-03,BRAND_C,P0250,185 R 14 C / 8PR BY-05,20,3998.0,79949.0,Sale,U
2024-10-03,BRAND_C,P0252,195 R 14 C / 8PR BY-05,2,9661.0,19322.0,Sale,A
2024-10-03,BRAND_C,P0258,155/65 R 13 BY-801,2,5425.0,10850.0,Sale,A
2024-10-03,BRAND_C,P0258,155/65 R 13 BY-801,4,5425.0,21699.0,Sale,A
2024-10-03,BRAND_C,P0258,155/65 R 13 BY-801,4,5710.0,22841.0,Sale,A
2024-10-03,BRAND_C,P0258,155/65 R 13 BY-801,8,5154.0,41228.0,Sale,A
2024-10-03,BRAND_C,P0262,175/65 R 14 BY-801,4,5822.0,23288.0,Sale,A
2024-10-03,BRAND_C,P0264,175/65 R 15 BY-801,2,6803.0,13606.0,Sale,A
2024-10-03,BRAND_C,P0278,195/55 R 16 BY-998,2,8152.0,16303.0,Sale,A
2024-10-03,BRAND_C,P0282,205/60 R 16 BY-801,2,8856.0,17711.0,Sale,A
2024-10-03,BRAND_C,P0294,215/75 R 15 BY-AT987,4,10446.0,41785.0,Sale,A
2024-10-03,BRAND_C,P0302,215/45 R 17 BY-998,4,9383.0,37532.0,Sale,A
2024-10-03,BRAND_C,P0302,215/45 R 17 BY-998,6,8914.0,53484.0,Sale,A
2024-10-03,BRAND_C,P0302,215/45 R 17 BY-998,20,4457.0,89140.0,Sale,U
2024-10-03,BRAND_C,P0308,215/55 R 17 BY-998,2,10058.0,20115.0,Sale,A
2024-10-03,BRAND_C,P0318,265/65 R 17 BY-HT987,4,14290.0,57161.0,Sale,A
2024-10-03,BRAND_C,P0320,225/55 R 18 BY-HP987,4,12411.0,49645.0,Sale,A
2024-10-03,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),1,35600.0,35600.0,Sale,A
2024-10-03,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,35600.0,71200.0,Sale,A
2024-10-04,BRAND_A,P0216,225/40 Z R 19 TR41,2,7616.0,15232.0,Sale,X
2024-10-04,BRAND_D,P0007,295/80 R 22.5 /18 PR (CT23),2,41802.0,83604.0,Sale,A
2024-10-04,BRAND_D,P0010,295/80 R 22.5 /18 PR (CS03),2,41042.0,82084.0,Sale,A
2024-10-04,BRAND_D,P0010,295/80 R 22.5 /18 PR (CS03),2,41042.0,82084.0,Sale,A
2024-10-04,BRAND_C,P0222,145/80 R 12 BY-801,12,4090.0,49086.0,Sale,A
2024-10-04,BRAND_C,P0224,145/70 R 12 BY-801,8,4516.0,36125.0,Sale,A
2024-10-04,BRAND_C,P0232,175/70 R 13 BY-801,4,5544.0,22174.0,Sale,A
2024-10-04,BRAND_C,P0236,185/70 R 13 BY-801,4,6296.0,25182.0,Sale,A
2024-10-04,BRAND_C,P0238,165/70 R 14 BY-801,4,5460.0,21839.0,Sale,A
2024-10-04,BRAND_C,P0242,185/65 R 15 BY-801,4,4781.0,19124.0,Sale,X
2024-10-04,BRAND_C,P0242,185/65 R 15 BY-801,3,7686.0,23057.0,Sale,A
2024-10-04,BRAND_C,P0248,165 R 13 C / 8PR BY-06,34,6040.0,205373.0,Sale,A
2024-10-04,BRAND_C,P0250,185 R 14 C / 8PR BY-05,12,7995.0,95938.0,Sale,A
2024-10-04,BRAND_C,P0254,195 R 15 C / 8PR BY-05,4,9610.0,38442.0,Sale,A
2024-10-04,BRAND_C,P0258,155/65 R 13 BY-801,4,5154.0,20614.0,Sale,A
2024-10-04,BRAND_C,P0260,155/65 R 14 BY-801,14,5209.0,72930.0,Sale,A
2024-10-04,BRAND_C,P0276,185/55 R 16 BY-998,2,7809.0,15618.0,Sale,A
2024-10-04,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),4,32760.0,131040.0,Sale,P
2024-10-04,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,17800.0,35600.0,Sale,U
2024-10-04,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,35600.0,71200.0,Sale,A
2024-10-04,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),3,32760.0,98280.0,Sale,P
2024-10-04,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),1,35600.0,35600.0,Sale,A
2024-10-04,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),8,17800.0,142400.0,Sale,U
2024-10-05,BRAND_B,P0367,185/60 R 15 HB608,4,8636.0,34542.0,Sale,A
2024-10-05,BRAND_B,P0371,165/55 R 15 HB-2,7,7239.0,50673.0,Sale,A
2024-10-05,BRAND_B,P0375,185/55 R 16 HB-2,4,8532.0,34129.0,Sale,A
2024-10-05,BRAND_B,P0439,205/75 R 14 C / 8PR WL HB-8,2,12000.0,24000.0,Sale,A
2024-10-05,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),1,47200.0,47200.0,Sale,A
2024-10-05,BRAND_D,P0010,295/80 R 22.5 /18 PR (CS03),2,41042.0,82084.0,Sale,A
2024-10-05,BRAND_C,P0242,185/65 R 15 BY-801,4,4871.0,19483.0,Sale,X
2024-10-05,BRAND_C,P0266,165/65 R 14 BY-801,2,6433.0,12866.0,Sale,A
2024-10-07,BRAND_A,P0020,185/65 R 15 TR201,4,8255.0,33021.0,Sale,A
2024-10-07,BRAND_A,P0073,165 R 13 C / 8PR TR100,40,5639.0,225574.0,Sale,A
2024-10-07,BRAND_A,P0079,195 R 15 C / 8PR TR06X,4,11226.0,44904.0,Sale,A
2024-10-07,BRAND_A,P0082,215/55 R 17 TR30,2,7409.0,14818.0,Sale,X
2024-10-07,BRAND_A,P0104,245/45 R 17 TR30,2,7314.0,14628.0,Sale,X
2024-10-07,BRAND_A,P0112,265/70 R 16 TR28,6,20758.0,124545.0,Sale,A
2024-10-07,BRAND_A,P0166,145/80 R 12 TR17,44,5253.0,231149.0,Sale,A
2024-10-07,BRAND_A,P0207,145 R 12C / 8PR TR06,8,5816.0,46530.0,Sale,A
2024-10-07,BRAND_A,P0216,225/40 Z R 19 TR41,2,7616.0,15232.0,Sale,X
2024-10-07,BRAND_B,P0335,145/80 R 13 H986,4,5360.0,21439.0,Sale,A
2024-10-07,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,47200.0,188800.0,Sale,A
2024-10-07,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),2,47200.0,94400.0,Sale,A
2024-10-07,BRAND_D,P0010,295/80 R 22.5 /18 PR (CS03),4,41042.0,164168.0,Sale,A
2024-10-07,BRAND_C,P0232,175/70 R 13 BY-801,4,5544.0,22174.0,Sale,A
2024-10-07,BRAND_C,P0232,175/70 R 13 BY-801,6,5835.0,35012.0,Sale,A
2024-10-07,BRAND_C,P0234,175/70 R 14 BY-801,9,5906.0,53150.0,Sale,A
2024-10-07,BRAND_C,P0236,185/70 R 13 BY-801,4,6296.0,25182.0,Sale,A
2024-10-07,BRAND_C,P0238,165/70 R 14 BY-801,8,3873.0,30983.0,Sale,X
2024-10-07,BRAND_C,P0240,185/70 R 14 BY-801,30,3273.0,98195.0,Sale,U
2024-10-07,BRAND_C,P0240,185/70 R 14 BY-801,11,6546.0,72010.0,Sale,A
2024-10-07,BRAND_C,P0252,195 R 14 C / 8PR BY-05,10,8719.0,87191.0,Sale,A
2024-10-07,BRAND_C,P0270,31 x 10.50 R 15 LT / 6PR BY-AT987,4,16435.0,65740.0,Sale,A
2024-10-07,BRAND_C,P0276,185/55 R 16 BY-998,4,7048.0,28191.0,Sale,A
2024-10-07,BRAND_C,P0300,235/75 R 15/ 6PR BY-AT987,4,12981.0,51924.0,Sale,A
2024-10-07,BRAND_C,P0302,215/45 R 17 BY-998,4,8914.0,35656.0,Sale,A
2024-10-07,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),3,35600.0,106800.0,Sale,A
2024-10-07,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,25164.0,50327.0,Sale,X
2024-10-08,BRAND_A,P0069,215/60 R 17 TR17,2,15198.0,30396.0,Sale,A
2024-10-08,BRAND_A,P0205,165/50 R 16 TR23A,4,7270.0,29082.0,Sale,A
2024-10-08,BRAND_B,P0441,205/75 R 15 C / 8PR WL HB-8,4,12690.0,50760.0,Sale,A
2024-10-08,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),1,47200.0,47200.0,Sale,A
2024-10-08,BRAND_C,P0222,145/80 R 12 BY-801,10,4306.0,43057.0,Sale,A
2024-10-08,BRAND_C,P0232,175/70 R 13 BY-801,20,5544.0,110870.0,Sale,A
2024-10-08,BRAND_C,P0240,185/70 R 14 BY-801,6,6891.0,41345.0,Sale,A
2024-10-08,BRAND_C,P0248,165 R 13 C / 8PR BY-06,6,6358.0,38150.0,Sale,A
2024-10-08,BRAND_C,P0250,185 R 14 C / 8PR BY-05,6,8416.0,50494.0,Sale,A
2024-10-08,BRAND_C,P0252,195 R 14 C / 8PR BY-05,6,9178.0,55068.0,Sale,A
2024-10-08,BRAND_C,P0254,195 R 15 C / 8PR BY-05,6,10116.0,60698.0,Sale,A
2024-10-08,BRAND_C,P0256,195/70 R 14 BY-801,2,8480.0,16960.0,Sale,A
2024-10-08,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,35600.0,71200.0,Sale,A
2024-10-08,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,32760.0,65520.0,Sale,P
2024-10-08,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2024-10-09,BRAND_A,P0062,225/60 R 16 TR30,1,7230.0,7230.0,Sale,X
2024-10-09,BRAND_A,P0092,245/65 R 17 TR15,2,16498.0,32996.0,Sale,A
2024-10-09,BRAND_A,P0124,215/45 R 17 TR30,4,12527.0,50107.0,Sale,A
2024-10-09,BRAND_C,P0222,145/80 R 12 BY-801,21,2045.0,42950.0,Sale,U
2024-10-09,BRAND_C,P0252,195 R 14 C / 8PR BY-05,4,4360.0,17438.0,Sale,U
2024-10-09,BRAND_C,P0252,195 R 14 C / 8PR BY-05,4,6355.0,25420.0,Sale,X
2024-10-09,BRAND_C,P0258,155/65 R 13 BY-801,3,5710.0,17131.0,Sale,A
2024-10-09,BRAND_C,P0322,235/60 R 18 BY-HP987,4,6143.0,24572.0,Sale,U
2024-10-10,BRAND_A,P0014,195/70 R 14 TR17,4,9287.0,37149.0,Sale,A
2024-10-10,BRAND_A,P0020,185/65 R 15 TR201,32,8255.0,264170.0,Sale,A
2024-10-10,BRAND_A,P0028,195/60 R 16 TR30,4,9327.0,37308.0,Sale,A
2024-10-10,BRAND_A,P0037,185/55 R 15 TR30,4,8380.0,33522.0,Sale,A
2024-10-10,BRAND_A,P0039,195/55 R 15 TR30,4,8912.0,35648.0,Sale,A
2024-10-10,BRAND_A,P0075,185 R 14 C / 8PR TR100,8,10194.0,81553.0,Sale,A
2024-10-10,BRAND_A,P0079,195 R 15 C / 8PR TR06X,8,11226.0,89808.0,Sale,A
2024-10-10,BRAND_A,P0124,215/45 R 17 TR30,22,10851.0,238716.0,Sale,A
2024-10-10,BRAND_A,P0150,215/65 R 16 TR17,6,11789.0,70733.0,Sale,A
2024-10-10,BRAND_A,P0203,165/60 R 15 TR23A,4,6536.0,26142.0,Sale,A
2024-10-10,BRAND_A,P0211,205/75 R 16C / 10PR TR06,6,14335.0,86012.0,Sale,A
2024-10-10,BRAND_A,P0213,285/65 R 17 P TR28,4,22296.0,89182.0,Sale,A
2024-10-10,BRAND_B,P0349,175/70 R 14 H986,2,7239.0,14478.0,Sale,A
2024-10-10,BRAND_B,P0399,185 R 14 C / 8PR S-888,4,10288.0,41154.0,Sale,A
2024-10-10,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,47200.0,188800.0,Sale,A
2024-10-10,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,47200.0,188800.0,Sale,A
2024-10-10,BRAND_D,P0007,295/80 R 22.5 /18 PR (CT23),2,41802.0,83604.0,Sale,A
2024-10-10,BRAND_C,P0222,145/80 R 12 BY-801,6,4090.0,24543.0,Sale,A
2024-10-10,BRAND_C,P0222,145/80 R 12 BY-801,10,4090.0,40904.0,Sale,A
2024-10-10,BRAND_C,P0236,185/70 R 13 BY-801,16,5708.0,91322.0,Sale,A
2024-10-10,BRAND_C,P0240,185/70 R 14 BY-801,24,5972.0,143321.0,Sale,A
2024-10-10,BRAND_C,P0250,185 R 14 C / 8PR BY-05,8,7995.0,63959.0,Sale,A
2024-10-10,BRAND_C,P0254,195 R 15 C / 8PR BY-05,8,9197.0,73577.0,Sale,A
2024-10-10,BRAND_C,P0254,195 R 15 C / 8PR BY-05,8,9610.0,76884.0,Sale,A
2024-10-10,BRAND_C,P0258,155/65 R 13 BY-801,6,5154.0,30921.0,Sale,A
2024-10-10,BRAND_C,P0302,215/45 R 17 BY-998,4,8464.0,33856.0,Sale,A
2024-10-10,BRAND_C,P0302,215/45 R 17 BY-998,4,8914.0,35656.0,Sale,A
2024-10-10,BRAND_C,P0318,265/65 R 17 BY-HT987,4,14290.0,57161.0,Sale,A
2024-10-10,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,32760.0,65520.0,Sale,P
2024-10-11,BRAND_A,P0023,195/65 R 15 TR201,4,9459.0,37834.0,Sale,A
2024-10-11,BRAND_A,P0023,195/65 R 15 TR201,4,9956.0,39826.0,Sale,A
2024-10-11,BRAND_A,P0039,195/55 R 15 TR30,4,10288.0,41154.0,Sale,A
2024-10-11,BRAND_A,P0048,205/55 R 16 TR17,4,11128.0,44513.0,Sale,A
2024-10-11,BRAND_A,P0079,195 R 15 C / 8PR TR06X,3,12960.0,38880.0,Sale,A
2024-10-11,BRAND_A,P0095,265/65 R 17 TR28,2,20000.0,39999.0,Sale,A
2024-10-11,BRAND_A,P0166,145/80 R 12 TR17,10,5762.0,57616.0,Sale,A
2024-10-11,BRAND_A,P0175,175/70 R 14 TR203,4,7468.0,29874.0,Sale,A
2024-10-11,BRAND_A,P0190,165/65 R 14 TR203,4,6676.0,26702.0,Sale,A
2024-10-11,BRAND_A,P0194,165/55 R 14 TR23A,4,6688.0,26750.0,Sale,A
2024-10-11,BRAND_D,P0010,295/80 R 22.5 /18 PR (CS03),2,41042.0,82084.0,Sale,A
2024-10-11,BRAND_C,P0282,205/60 R 16 BY-801,2,9812.0,19624.0,Sale,A
2024-10-11,BRAND_C,P0282,205/60 R 16 BY-801,2,9812.0,19624.0,Sale,A
2024-10-11,BRAND_C,P0302,215/45 R 17 BY-998,2,9383.0,18766.0,Sale,A
2024-10-14,BRAND_A,P0079,195 R 15 C / 8PR TR06X,4,5971.0,23885.0,Sale,U
2024-10-14,BRAND_A,P0079,195 R 15 C / 8PR TR06X,2,12960.0,25920.0,Sale,A
2024-10-14,BRAND_A,P0092,245/65 R 17 TR15,2,16498.0,32996.0,Sale,A
2024-10-14,BRAND_A,P0104,245/45 R 17 TR30,2,15379.0,30757.0,Sale,A
2024-10-14,BRAND_A,P0110,255/70 R 16 TR28,6,18846.0,113079.0,Sale,A
2024-10-14,BRAND_A,P0121,285/75 R 16/ 10PR LT TR29 OWL,2,12775.0,25550.0,Sale,U
2024-10-14,BRAND_A,P0121,285/75 R 16/ 10PR LT TR29 OWL,4,12775.0,51099.0,Sale,U
2024-10-14,BRAND_A,P0173,165/70 R 14 TR203,8,3129.0,25030.0,Sale,U
2024-10-14,BRAND_A,P0192,175/65 R 14 TR203,4,4559.0,18234.0,Sale,X
2024-10-14,BRAND_A,P0203,165/60 R 15 TR23A,4,7236.0,28944.0,Sale,A
2024-10-14,BRAND_A,P0209,195/75 R 16C / 10PR TR06,2,15506.0,31013.0,Sale,A
2024-10-14,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),2,47200.0,94400.0,Sale,A
2024-10-14,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),6,47200.0,283200.0,Sale,A
2024-10-14,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),1,47200.0,47200.0,Sale,A
2024-10-14,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),6,47200.0,283200.0,Sale,A
2024-10-14,BRAND_C,P0232,175/70 R 13 BY-801,4,5835.0,23341.0,Sale,A
2024-10-14,BRAND_C,P0238,165/70 R 14 BY-801,4,5747.0,22989.0,Sale,A
2024-10-14,BRAND_C,P0240,185/70 R 14 BY-801,6,6891.0,41345.0,Sale,A
2024-10-14,BRAND_C,P0240,185/70 R 14 BY-801,3,6891.0,20673.0,Sale,A
2024-10-14,BRAND_C,P0242,185/65 R 15 BY-801,2,7302.0,14603.0,Sale,A
2024-10-14,BRAND_C,P0244,195/65 R 15 BY-801,4,7536.0,30144.0,Sale,A
2024-10-14,BRAND_C,P0256,195/70 R 14 BY-801,4,7653.0,30613.0,Sale,A
2024-10-14,BRAND_C,P0264,175/65 R 15 BY-801,4,6803.0,27211.0,Sale,A
2024-10-14,BRAND_C,P0276,185/55 R 16 BY-998,5,7419.0,37094.0,Sale,A
2024-10-14,BRAND_C,P0280,205/55 R 16 BY-998,4,8650.0,34601.0,Sale,A
2024-10-14,BRAND_C,P0282,205/60 R 16 BY-801,4,8855.0,35421.0,Sale,A
2024-10-14,BRAND_C,P0308,215/55 R 17 BY-998,2,10058.0,20115.0,Sale,A
2024-10-14,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),12,31960.0,383520.0,Sale,P
2024-10-15,BRAND_A,P0068,225/50 R 17 TR30,2,14188.0,28375.0,Sale,A
2024-10-15,BRAND_A,P0194,165/55 R 14 TR23A,1,4137.0,4137.0,Sale,X
2024-10-15,BRAND_A,P0209,195/75 R 16C / 10PR TR06,2,14731.0,29462.0,Sale,A
2024-10-15,BRAND_A,P0211,205/75 R 16C / 10PR TR06,4,15090.0,60359.0,Sale,A
2024-10-15,BRAND_B,P0444,31 x 10.5 R 15 OWL HB-6,2,18725.0,37449.0,Sale,A
2024-10-15,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),2,47200.0,94400.0,Sale,A
2024-10-15,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,47200.0,188800.0,Sale,A
2024-10-15,BRAND_D,P0010,295/80 R 22.5 /18 PR (CS03),20,41042.0,820840.0,Sale,A
2024-10-15,BRAND_D,P0010,295/80 R 22.5 /18 PR (CS03),20,41042.0,820840.0,Sale,A
2024-10-15,BRAND_D,P0010,295/80 R 22.5 /18 PR (CS03),4,41042.0,164168.0,Sale,A
2024-10-15,BRAND_D,P0010,295/80 R 22.5 /18 PR (CS03),5,41042.0,205210.0,Sale,A
2024-10-15,BRAND_D,P0011,315/80 R 22.5 /20 PR (CT23),2,48642.0,97284.0,Sale,A
2024-10-15,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,32760.0,65520.0,Sale,P
2024-10-15,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,32760.0,65520.0,Sale,P
2024-10-15,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,31960.0,63920.0,Sale,P
